,nome,DURACAO,tempo,MODOPRIN,diferenca,diferenca_por,tempo_open
408,31186,10.0,13.2,bike,3.1999999999999993,31.999999999999996,622.6
546,31187,10.0,18.191666666666666,bike,8.191666666666666,81.91666666666666,725.5
662,31313,30.0,25.383333333333333,bike,4.616666666666667,15.388888888888891,1240.4
701,31314,30.0,28.383333333333333,bike,1.6166666666666671,5.38888888888889,976.8
782,31500,30.0,42.61666666666667,bike,12.616666666666667,42.05555555555556,2181.4
42,31896,10.0,2.5166666666666666,bike,7.483333333333333,74.83333333333333,164.9
29,31897,10.0,2.2,bike,7.8,78.0,197.9
263,31947,10.0,8.983333333333334,bike,1.0166666666666657,10.166666666666657,346.7
212,31948,15.0,7.591666666666667,bike,7.408333333333333,49.388888888888886,327.4
695,32019,60.0,28.083333333333332,bike,31.916666666666668,53.19444444444444,1831.1
764,32020,50.0,38.68333333333333,bike,11.31666666666667,22.63333333333334,1797.7
279,32283,20.0,9.433333333333334,bike,10.566666666666666,52.83333333333333,784.2
300,32284,30.0,10.058333333333334,bike,19.941666666666666,66.47222222222223,744.0
23,32378,5.0,1.9,bike,3.1,62.0,124.0
59,32379,5.0,3.066666666666667,bike,1.9333333333333331,38.66666666666666,154.1
32,32380,10.0,2.25,bike,7.75,77.5,160.8
120,32439,20.0,5.216666666666667,bike,14.783333333333333,73.91666666666666,279.7
198,32440,20.0,7.266666666666667,bike,12.733333333333334,63.66666666666667,256.4
734,32589,45.0,32.44166666666666,bike,12.558333333333337,27.907407407407415,1536.3
606,32592,55.0,21.65833333333333,bike,33.34166666666667,60.62121212121212,1664.1
423,32640,20.0,13.6,bike,6.4,32.0,890.1
425,32641,20.0,13.675,bike,6.324999999999999,31.624999999999996,778.6
560,32744,30.0,19.0,bike,11.0,36.666666666666664,685.9
582,32747,25.0,20.083333333333332,bike,4.916666666666668,19.66666666666667,716.9
544,33092,40.0,18.016666666666666,bike,21.983333333333334,54.95833333333333,1360.6
625,33093,45.0,22.75,bike,22.25,49.44444444444444,1382.6
254,33174,15.0,8.7,bike,6.300000000000001,42.00000000000001,877.4
466,33175,15.0,15.05,bike,0.05000000000000071,0.3333333333333381,862.0
554,33207,20.0,18.71666666666667,bike,1.2833333333333314,6.416666666666656,1365.2
569,33208,20.0,19.4,bike,0.6000000000000014,3.000000000000007,1405.3
40,33209,4.0,2.45,bike,1.5499999999999998,38.74999999999999,101.3
57,33210,4.0,3.0166666666666666,bike,0.9833333333333334,24.583333333333336,101.3
349,33360,20.0,10.983333333333334,bike,9.016666666666666,45.08333333333333,591.5
252,33361,20.0,8.658333333333333,bike,11.341666666666667,56.708333333333336,499.8
184,33369,5.0,7.008333333333333,bike,2.008333333333333,40.16666666666666,289.4
169,33370,5.0,6.741666666666667,bike,1.7416666666666671,34.83333333333334,312.5
211,33371,5.0,7.574999999999999,bike,2.5749999999999993,51.49999999999999,289.4
255,33372,5.0,8.716666666666667,bike,3.716666666666667,74.33333333333334,312.5
250,33403,15.0,8.575,bike,6.425000000000001,42.83333333333334,344.2
344,33404,15.0,10.899999999999999,bike,4.100000000000001,27.333333333333343,530.0
383,33501,20.0,12.183333333333334,bike,7.816666666666666,39.08333333333333,601.4
415,33504,20.0,13.4,bike,6.6,32.99999999999999,584.9
440,33505,20.0,14.1,bike,5.9,29.500000000000004,601.4
293,33506,20.0,9.816666666666666,bike,10.183333333333334,50.916666666666664,584.9
367,33513,15.0,11.675,bike,3.3249999999999993,22.16666666666666,664.0
429,33517,15.0,13.791666666666668,bike,1.2083333333333321,8.055555555555548,654.0
316,33534,15.0,10.4,bike,4.6,30.666666666666664,463.4
236,33535,15.0,8.274999999999999,bike,6.725000000000001,44.83333333333334,406.4
18,33536,5.0,1.8083333333333333,bike,3.1916666666666664,63.83333333333333,103.4
25,33537,5.0,1.9583333333333333,bike,3.041666666666667,60.83333333333334,207.0
119,33688,20.0,5.208333333333334,bike,14.791666666666666,73.95833333333333,231.2
104,33689,15.0,4.875,bike,10.125,67.5,253.9
589,33999,20.0,20.666666666666668,bike,0.6666666666666679,3.3333333333333397,911.1
635,34000,15.0,23.366666666666667,bike,8.366666666666667,55.77777777777778,935.0
148,34003,15.0,6.191666666666666,bike,8.808333333333334,58.72222222222222,806.6
459,34004,20.0,14.891666666666666,bike,5.108333333333334,25.541666666666675,294.1
588,34012,30.0,20.65833333333333,bike,9.341666666666669,31.138888888888893,937.2
537,34013,30.0,17.78333333333333,bike,12.216666666666669,40.72222222222223,949.0
681,34020,40.0,26.991666666666667,bike,13.008333333333333,32.52083333333333,1101.7
517,34021,40.0,16.891666666666666,bike,23.108333333333334,57.770833333333336,936.2
642,34047,25.0,23.566666666666666,bike,1.4333333333333336,5.733333333333334,1081.4
713,34048,25.0,29.4,bike,4.399999999999999,17.599999999999994,1093.5
714,34049,30.0,29.516666666666666,bike,0.4833333333333343,1.6111111111111143,1553.2
689,34052,30.0,27.683333333333334,bike,2.3166666666666664,7.722222222222222,1443.3
360,34086,10.0,11.508333333333333,bike,1.5083333333333329,15.083333333333329,423.0
144,34087,15.0,6.075,bike,8.925,59.50000000000001,452.8
79,34130,15.0,3.9833333333333334,bike,11.016666666666666,73.44444444444443,373.9
130,34131,15.0,5.65,bike,9.35,62.33333333333333,341.0
543,34167,40.0,17.95,bike,22.05,55.125,1204.0
621,34205,40.0,22.616666666666667,bike,17.383333333333333,43.45833333333333,1780.0
628,34206,40.0,22.983333333333334,bike,17.016666666666666,42.541666666666664,1750.0
312,34254,10.0,10.3,bike,0.3000000000000007,3.000000000000007,291.9
80,34255,10.0,4.033333333333333,bike,5.966666666666667,59.66666666666667,321.1
111,34256,10.0,5.016666666666667,bike,4.983333333333333,49.833333333333336,291.9
214,34257,13.0,7.616666666666666,bike,5.383333333333334,41.410256410256416,321.1
314,34258,10.0,10.366666666666667,bike,0.36666666666666714,3.6666666666666714,291.9
231,34259,13.0,8.133333333333333,bike,4.866666666666667,37.435897435897445,321.1
721,34266,30.0,30.191666666666666,bike,0.19166666666666643,0.6388888888888881,1332.9
623,34267,30.0,22.683333333333334,bike,7.316666666666666,24.38888888888889,1263.1
321,34270,25.0,10.458333333333332,bike,14.541666666666668,58.166666666666664,624.1
391,34273,25.0,12.35,bike,12.65,50.6,585.8
177,34367,10.0,6.883333333333334,bike,3.1166666666666663,31.166666666666664,434.5
124,34368,10.0,5.416666666666667,bike,4.583333333333333,45.83333333333333,419.0
317,34384,15.0,10.4,bike,4.6,30.666666666666664,727.8
528,34385,15.0,17.3,bike,2.3000000000000007,15.333333333333337,593.4
601,34386,25.0,21.383333333333333,bike,3.616666666666667,14.466666666666669,951.5
386,34387,30.0,12.266666666666666,bike,17.733333333333334,59.111111111111114,769.0
186,34456,10.0,7.1,bike,2.9000000000000004,29.000000000000004,297.6
146,34459,10.0,6.116666666666667,bike,3.883333333333333,38.83333333333333,241.4
287,34610,20.0,9.658333333333333,bike,10.341666666666667,51.708333333333336,328.8
285,34611,20.0,9.616666666666667,bike,10.383333333333333,51.916666666666664,312.5
553,34631,20.0,18.683333333333334,bike,1.3166666666666664,6.583333333333333,1127.3
491,34632,20.0,15.883333333333333,bike,4.116666666666667,20.583333333333336,1029.2
677,34669,30.0,26.566666666666666,bike,3.4333333333333336,11.444444444444445,1313.9
673,34670,30.0,26.5,bike,3.5,11.666666666666666,1290.7
215,34789,5.0,7.625,bike,2.625,52.5,223.0
195,34790,5.0,7.216666666666667,bike,2.216666666666667,44.333333333333336,144.7
180,34791,5.0,6.941666666666666,bike,1.9416666666666664,38.83333333333333,223.0
178,34792,5.0,6.925000000000001,bike,1.9250000000000007,38.500000000000014,144.7
736,35942,30.0,33.0,bike,3.0,10.0,2037.2
690,35943,30.0,27.766666666666666,bike,2.2333333333333343,7.444444444444448,2026.9
743,35944,30.0,34.31666666666667,bike,4.31666666666667,14.388888888888902,1260.3
602,35945,30.0,21.4,bike,8.600000000000001,28.666666666666675,1265.7
74,36452,20.0,3.8666666666666667,bike,16.133333333333333,80.66666666666666,175.3
67,36453,20.0,3.716666666666667,bike,16.28333333333333,81.41666666666666,294.1
71,36927,9.0,3.8,bike,5.2,57.777777777777786,342.6
109,36928,10.0,4.95,bike,5.05,50.5,419.0
523,37521,15.0,17.016666666666666,bike,2.0166666666666657,13.44444444444444,543.9
499,37524,15.0,16.166666666666668,bike,1.1666666666666679,7.777777777777787,543.6
613,37529,17.0,21.95,bike,4.949999999999999,29.117647058823525,629.5
596,37532,17.0,21.0,bike,4.0,23.52941176470588,637.3
21,37651,5.0,1.875,bike,3.125,62.5,110.3
9,37652,5.0,1.2166666666666668,bike,3.783333333333333,75.66666666666666,70.7
664,37663,40.0,25.516666666666666,bike,14.483333333333334,36.208333333333336,1434.4
591,37664,35.0,20.733333333333334,bike,14.266666666666666,40.76190476190476,1189.9
5,37705,5.0,0.75,bike,4.25,85.0,36.6
260,37706,20.0,8.941666666666666,bike,11.058333333333334,55.29166666666667,581.7
303,37707,20.0,10.133333333333333,bike,9.866666666666667,49.333333333333336,463.8
503,37737,30.0,16.475,bike,13.524999999999999,45.08333333333333,914.3
72,37738,10.0,3.8083333333333336,bike,6.191666666666666,61.916666666666664,218.1
433,37739,25.0,13.95,bike,11.05,44.2,808.3
570,37823,30.0,19.5,bike,10.5,35.0,1492.3
532,37826,45.0,17.4,bike,27.6,61.33333333333334,1529.9
581,37843,30.0,20.05,bike,9.95,33.166666666666664,1549.3
487,37846,15.0,15.708333333333334,bike,0.7083333333333339,4.722222222222226,949.5
513,37847,15.0,16.758333333333333,bike,1.7583333333333329,11.722222222222218,885.6
244,37848,20.0,8.466666666666667,bike,11.533333333333333,57.666666666666664,685.7
202,37849,15.0,7.316666666666666,bike,7.683333333333334,51.22222222222222,330.6
374,37852,20.0,11.866666666666667,bike,8.133333333333333,40.666666666666664,741.1
456,37853,20.0,14.591666666666667,bike,5.408333333333333,27.041666666666664,868.0
747,38843,40.0,35.31666666666667,bike,4.68333333333333,11.708333333333325,1042.2
753,38846,40.0,36.56666666666667,bike,3.43333333333333,8.583333333333325,1068.0
420,39171,15.0,13.566666666666666,bike,1.4333333333333336,9.555555555555557,434.5
640,39172,30.0,23.516666666666666,bike,6.483333333333334,21.611111111111114,591.3
389,39178,15.0,12.333333333333334,bike,2.666666666666666,17.77777777777777,366.6
405,39181,15.0,13.0,bike,2.0,13.333333333333334,385.4
413,39329,20.0,13.383333333333333,bike,6.616666666666667,33.083333333333336,848.9
485,39330,20.0,15.683333333333334,bike,4.316666666666666,21.583333333333332,808.9
665,39357,20.0,25.666666666666664,bike,5.666666666666664,28.33333333333332,734.3
574,39358,20.0,19.90833333333333,bike,0.09166666666666856,0.4583333333333428,721.4
830,39534,60.0,82.34166666666667,bike,22.34166666666667,37.236111111111114,2481.1
825,39537,60.0,70.29166666666666,bike,10.291666666666657,17.15277777777776,2451.6
268,39543,10.0,9.066666666666666,bike,0.9333333333333336,9.333333333333336,347.4
308,39544,8.0,10.2,bike,2.1999999999999993,27.499999999999993,484.3
458,39740,20.0,14.716666666666667,bike,5.283333333333333,26.416666666666664,802.9
502,39741,30.0,16.366666666666667,bike,13.633333333333333,45.44444444444444,890.4
608,39742,50.0,21.766666666666666,bike,28.233333333333334,56.46666666666667,1250.4
700,39743,40.0,28.266666666666666,bike,11.733333333333334,29.333333333333332,1598.4
235,39938,12.0,8.183333333333334,bike,3.8166666666666664,31.805555555555554,277.3
163,39939,15.0,6.616666666666666,bike,8.383333333333333,55.888888888888886,225.8
484,39953,10.0,15.666666666666666,bike,5.666666666666666,56.666666666666664,534.6
398,39956,10.0,12.733333333333333,bike,2.7333333333333325,27.333333333333325,541.2
365,40048,20.0,11.616666666666667,bike,8.383333333333333,41.916666666666664,882.9
357,40049,20.0,11.283333333333333,bike,8.716666666666667,43.583333333333336,783.5
162,40467,15.0,6.583333333333334,bike,8.416666666666666,56.111111111111114,556.2
183,40468,15.0,7.0,bike,8.0,53.333333333333336,461.6
680,40570,30.0,26.925,bike,3.0749999999999993,10.249999999999998,1766.5
565,40571,40.0,19.291666666666668,bike,20.708333333333332,51.770833333333336,1582.4
264,40810,10.0,9.0,bike,1.0,10.0,260.5
181,40811,10.0,6.958333333333334,bike,3.041666666666666,30.416666666666657,286.9
265,40819,10.0,9.0,bike,1.0,10.0,260.5
597,41352,20.0,21.033333333333335,bike,1.033333333333335,5.166666666666675,579.9
627,41355,20.0,22.816666666666666,bike,2.8166666666666664,14.08333333333333,577.5
353,41491,10.0,11.166666666666666,bike,1.166666666666666,11.66666666666666,448.5
445,41492,10.0,14.183333333333334,bike,4.183333333333334,41.833333333333336,430.8
129,41517,15.0,5.616666666666666,bike,9.383333333333333,62.55555555555555,224.4
95,41518,15.0,4.566666666666666,bike,10.433333333333334,69.55555555555556,164.1
514,41544,15.0,16.791666666666664,bike,1.7916666666666643,11.944444444444429,883.9
460,41545,30.0,14.9,bike,15.1,50.33333333333333,879.2
400,41668,45.0,12.783333333333333,bike,32.21666666666667,71.5925925925926,602.4
396,41669,30.0,12.65,bike,17.35,57.833333333333336,595.0
654,41700,30.0,24.533333333333335,bike,5.466666666666665,18.222222222222218,1343.7
688,41701,30.0,27.683333333333334,bike,2.3166666666666664,7.722222222222222,1406.5
603,42145,10.0,21.450000000000003,bike,11.450000000000003,114.50000000000003,973.7
539,42146,10.0,17.8,bike,7.800000000000001,78.0,903.9
399,42401,20.0,12.75,bike,7.25,36.25,917.3
401,42404,20.0,12.783333333333333,bike,7.216666666666667,36.083333333333336,976.1
590,42566,30.0,20.68333333333333,bike,9.31666666666667,31.055555555555564,1560.4
616,42567,30.0,22.241666666666667,bike,7.758333333333333,25.861111111111107,1484.6
563,42651,15.0,19.15,bike,4.149999999999999,27.666666666666657,1267.3
540,42652,15.0,17.816666666666666,bike,2.8166666666666664,18.777777777777775,1220.4
290,42688,15.0,9.758333333333333,bike,5.241666666666667,34.94444444444445,626.6
273,42689,15.0,9.149999999999999,bike,5.850000000000001,39.00000000000001,730.1
533,43332,10.0,17.5,bike,7.5,75.0,499.8
550,43333,12.0,18.483333333333334,bike,6.483333333333334,54.027777777777786,445.3
636,43334,15.0,23.4,bike,8.399999999999999,55.99999999999999,701.4
652,43335,16.0,24.366666666666667,bike,8.366666666666667,52.29166666666667,743.2
726,44040,30.0,31.21666666666667,bike,1.2166666666666686,4.055555555555562,992.3
228,45344,15.0,8.05,bike,6.949999999999999,46.33333333333333,496.4
206,45345,15.0,7.4,bike,7.6,50.66666666666666,499.9
233,45346,15.0,8.15,bike,6.85,45.666666666666664,496.4
219,45347,15.0,7.791666666666666,bike,7.208333333333334,48.05555555555556,499.9
93,45791,10.0,4.508333333333333,bike,5.491666666666667,54.91666666666667,330.3
105,45792,20.0,4.916666666666667,bike,15.083333333333332,75.41666666666667,330.3
121,45793,10.0,5.35,bike,4.65,46.5,330.3
82,45794,20.0,4.041666666666666,bike,15.958333333333334,79.79166666666667,330.3
435,46299,40.0,14.05,bike,25.95,64.875,1115.8
442,46300,50.0,14.133333333333333,bike,35.86666666666667,71.73333333333333,1154.5
58,46384,10.0,3.033333333333333,bike,6.966666666666667,69.66666666666667,182.5
6,46385,10.0,0.75,bike,9.25,92.5,182.5
61,46386,10.0,3.1166666666666667,bike,6.883333333333333,68.83333333333333,182.5
2,46387,10.0,0.6833333333333333,bike,9.316666666666666,93.16666666666666,182.5
718,46429,40.0,29.741666666666667,bike,10.258333333333333,25.645833333333336,2110.5
745,46430,40.0,35.224999999999994,bike,4.775000000000006,11.937500000000014,2231.5
324,46481,20.0,10.491666666666667,bike,9.508333333333333,47.541666666666664,557.6
369,46482,30.0,11.75,bike,18.25,60.83333333333333,601.9
311,46497,10.0,10.283333333333333,bike,0.2833333333333332,2.833333333333332,325.6
173,46498,10.0,6.833333333333333,bike,3.166666666666667,31.66666666666667,496.0
437,46525,10.0,14.058333333333334,bike,4.058333333333334,40.583333333333336,325.6
222,46526,10.0,7.833333333333333,bike,2.166666666666667,21.66666666666667,496.0
366,46527,10.0,11.641666666666666,bike,1.6416666666666657,16.416666666666657,325.6
227,46528,10.0,8.016666666666666,bike,1.9833333333333343,19.833333333333343,496.0
175,46891,10.0,6.866666666666666,bike,3.1333333333333337,31.333333333333336,466.6
159,46892,15.0,6.566666666666666,bike,8.433333333333334,56.22222222222223,390.9
760,47871,10.0,38.31666666666667,bike,28.31666666666667,283.1666666666667,206.4
757,47872,10.0,37.1,bike,27.1,271.0,215.6
577,47898,10.0,19.966666666666665,bike,9.966666666666665,99.66666666666664,540.4
697,47899,15.0,28.183333333333334,bike,13.183333333333334,87.8888888888889,500.1
767,51370,30.0,39.21666666666667,bike,9.216666666666669,30.72222222222223,1544.0
790,51371,80.0,46.13333333333333,bike,33.86666666666667,42.333333333333336,1611.1
763,52236,20.0,38.61666666666667,bike,18.616666666666667,93.08333333333334,1365.6
738,52237,20.0,33.3,bike,13.299999999999997,66.49999999999999,1316.3
30,52727,5.0,2.2,bike,2.8,55.99999999999999,130.5
304,52728,5.0,10.133333333333333,bike,5.133333333333333,102.66666666666666,750.8
826,52875,90.0,70.68333333333334,bike,19.316666666666663,21.46296296296296,1654.2
808,52876,70.0,55.93333333333333,bike,14.06666666666667,20.0952380952381,1575.8
225,52877,10.0,7.983333333333333,bike,2.0166666666666666,20.166666666666664,210.8
363,52878,10.0,11.583333333333334,bike,1.583333333333334,15.833333333333337,430.3
63,52879,10.0,3.3666666666666667,bike,6.633333333333333,66.33333333333333,116.4
84,53643,8.0,4.15,bike,3.8499999999999996,48.12499999999999,319.9
126,53644,7.0,5.516666666666667,bike,1.4833333333333334,21.19047619047619,418.8
45,53960,10.0,2.6,bike,7.4,74.0,201.3
43,53961,10.0,2.5166666666666666,bike,7.483333333333333,74.83333333333333,259.6
257,56012,15.0,8.9,bike,6.1,40.666666666666664,686.3
201,56013,15.0,7.283333333333333,bike,7.716666666666667,51.44444444444445,728.7
684,56137,15.0,27.508333333333333,bike,12.508333333333333,83.38888888888889,723.0
97,56138,5.0,4.65,bike,0.34999999999999964,6.999999999999992,213.3
643,56139,15.0,23.625,bike,8.625,57.49999999999999,561.6
813,56182,70.0,58.483333333333334,bike,11.516666666666666,16.452380952380953,2185.4
818,56183,55.0,60.56666666666667,bike,5.56666666666667,10.121212121212126,1989.9
166,56861,40.0,6.7,bike,33.3,83.24999999999999,1002.7
168,56862,30.0,6.7,bike,23.3,77.66666666666667,923.6
699,56932,30.0,28.2,bike,1.8000000000000007,6.000000000000003,752.8
723,56933,30.0,30.466666666666665,bike,0.466666666666665,1.55555555555555,759.9
822,59259,45.0,66.58333333333333,bike,21.58333333333333,47.962962962962955,2606.9
809,59260,50.0,56.016666666666666,bike,6.016666666666666,12.033333333333331,2469.1
338,59516,20.0,10.783333333333333,bike,9.216666666666667,46.08333333333333,525.7
403,59517,20.0,12.883333333333333,bike,7.116666666666667,35.583333333333336,527.2
797,60640,50.0,47.99166666666667,bike,2.008333333333333,4.016666666666666,2336.5
801,60641,50.0,52.53333333333333,bike,2.5333333333333314,5.066666666666663,2338.4
702,60963,15.0,28.466666666666665,bike,13.466666666666665,89.77777777777777,602.3
720,60964,15.0,30.183333333333334,bike,15.183333333333334,101.22222222222221,599.2
319,61690,10.0,10.416666666666666,bike,0.4166666666666661,4.166666666666661,244.1
315,61691,10.0,10.4,bike,0.40000000000000036,4.0000000000000036,244.1
213,61715,10.0,7.616666666666666,bike,2.3833333333333337,23.833333333333336,280.7
224,61716,10.0,7.983333333333333,bike,2.0166666666666666,20.166666666666664,280.7
306,61720,5.0,10.183333333333334,bike,5.183333333333334,103.66666666666666,294.4
305,61721,5.0,10.15,bike,5.15,103.0,280.7
307,61722,5.0,10.183333333333334,bike,5.183333333333334,103.66666666666666,294.4
302,61723,5.0,10.116666666666667,bike,5.116666666666667,102.33333333333334,280.7
611,61741,20.0,21.916666666666668,bike,1.9166666666666679,9.58333333333334,682.0
587,61742,20.0,20.6,bike,0.6000000000000014,3.000000000000007,667.3
656,61759,15.0,24.766666666666666,bike,9.766666666666666,65.11111111111111,665.9
626,61760,15.0,22.8,bike,7.800000000000001,52.0,918.0
557,61781,10.0,18.85,bike,8.850000000000001,88.50000000000001,451.8
492,61782,10.0,15.916666666666666,bike,5.916666666666666,59.16666666666666,426.4
428,61783,10.0,13.783333333333333,bike,3.783333333333333,37.83333333333333,398.0
494,61784,10.0,15.966666666666667,bike,5.966666666666667,59.66666666666667,398.0
724,62143,30.0,30.633333333333333,bike,0.6333333333333329,2.1111111111111094,1025.9
692,62144,30.0,27.933333333333334,bike,2.0666666666666664,6.8888888888888875,952.9
595,62341,15.0,21.0,bike,6.0,40.0,718.2
584,62342,20.0,20.166666666666668,bike,0.16666666666666785,0.8333333333333393,760.0
262,62343,7.0,8.966666666666667,bike,1.9666666666666668,28.095238095238095,244.3
196,62344,7.0,7.216666666666667,bike,0.21666666666666679,3.095238095238097,221.1
261,62345,7.0,8.966666666666667,bike,1.9666666666666668,28.095238095238095,244.3
164,62714,10.0,6.633333333333334,bike,3.3666666666666663,33.666666666666664,272.1
216,62715,10.0,7.683333333333334,bike,2.3166666666666664,23.166666666666664,284.5
158,62716,10.0,6.516666666666667,bike,3.4833333333333334,34.833333333333336,268.2
243,62717,10.0,8.433333333333334,bike,1.5666666666666664,15.666666666666664,288.4
586,62819,7.0,20.458333333333332,bike,13.458333333333332,192.26190476190476,590.1
388,62820,7.0,12.316666666666666,bike,5.316666666666666,75.95238095238095,282.5
226,62821,10.0,8.016666666666666,bike,1.9833333333333343,19.833333333333343,606.7
427,62822,10.0,13.708333333333332,bike,3.708333333333332,37.08333333333332,833.6
147,62823,10.0,6.183333333333334,bike,3.8166666666666664,38.166666666666664,524.8
313,62824,8.0,10.341666666666667,bike,2.341666666666667,29.270833333333336,645.9
336,62829,30.0,10.733333333333333,bike,19.266666666666666,64.22222222222221,520.0
343,62830,30.0,10.866666666666667,bike,19.133333333333333,63.77777777777778,507.0
709,62887,40.0,29.033333333333335,bike,10.966666666666665,27.41666666666666,1117.1
617,62888,40.0,22.316666666666666,bike,17.683333333333334,44.208333333333336,1160.9
52,63087,10.0,2.9,bike,7.1,71.0,175.8
28,63088,10.0,2.175,bike,7.825,78.25,173.9
50,63089,10.0,2.8333333333333335,bike,7.166666666666666,71.66666666666666,175.8
37,63090,10.0,2.3833333333333333,bike,7.616666666666667,76.16666666666667,173.9
740,63181,40.0,33.766666666666666,bike,6.233333333333334,15.583333333333336,2359.1
505,64495,15.0,16.55,bike,1.5500000000000007,10.333333333333337,604.8
624,64496,10.0,22.75,bike,12.75,127.49999999999999,419.1
192,65290,20.0,7.183333333333334,bike,12.816666666666666,64.08333333333334,888.6
199,65291,20.0,7.266666666666667,bike,12.733333333333334,63.66666666666667,814.5
193,65292,20.0,7.183333333333334,bike,12.816666666666666,64.08333333333334,888.6
197,65293,20.0,7.266666666666667,bike,12.733333333333334,63.66666666666667,814.5
371,66575,18.0,11.808333333333334,bike,6.191666666666666,34.398148148148145,499.7
154,66576,19.0,6.416666666666667,bike,12.583333333333332,66.22807017543859,431.7
167,66580,10.0,6.7,bike,3.3,32.99999999999999,512.9
327,66581,9.0,10.541666666666668,bike,1.5416666666666679,17.12962962962964,418.5
384,66584,18.0,12.183333333333334,bike,5.816666666666666,32.31481481481481,499.7
358,66585,9.0,11.316666666666666,bike,2.3166666666666664,25.740740740740737,418.5
737,66671,55.0,33.016666666666666,bike,21.983333333333334,39.96969696969697,2302.2
725,66674,50.0,31.125,bike,18.875,37.75,2269.6
774,73044,30.0,40.34166666666667,bike,10.341666666666669,34.47222222222223,4000.1
771,73047,30.0,40.15833333333333,bike,10.158333333333331,33.8611111111111,3966.9
748,75785,20.0,35.333333333333336,bike,15.333333333333336,76.66666666666669,749.2
639,75786,20.0,23.5,bike,3.5,17.5,651.8
637,76732,20.0,23.483333333333334,bike,3.4833333333333343,17.41666666666667,600.3
605,76733,20.0,21.566666666666666,bike,1.5666666666666664,7.833333333333332,599.1
638,76734,20.0,23.483333333333334,bike,3.4833333333333343,17.41666666666667,600.3
604,76735,20.0,21.566666666666666,bike,1.5666666666666664,7.833333333333332,599.1
820,77519,20.0,61.7,bike,41.7,208.5,1427.3
828,77520,30.0,77.75833333333333,bike,47.758333333333326,159.19444444444443,1449.9
829,79257,60.0,79.51666666666667,bike,19.516666666666666,32.52777777777778,3452.5
823,79258,70.0,67.93333333333334,bike,2.066666666666663,2.9523809523809468,3462.5
704,83808,70.0,28.533333333333335,bike,41.46666666666667,59.23809523809525,2077.9
708,83809,65.0,28.833333333333332,bike,36.16666666666667,55.64102564102564,2176.1
493,85311,30.0,15.933333333333334,bike,14.066666666666666,46.888888888888886,1403.5
495,85312,30.0,15.983333333333333,bike,14.016666666666667,46.72222222222223,1347.2
450,86545,10.0,14.4,bike,4.4,44.00000000000001,601.0
274,86546,10.0,9.166666666666666,bike,0.8333333333333339,8.33333333333334,384.9
451,86551,10.0,14.4,bike,4.4,44.00000000000001,601.0
269,86552,12.0,9.066666666666666,bike,2.9333333333333336,24.444444444444446,384.9
449,86555,10.0,14.4,bike,4.4,44.00000000000001,601.0
275,86556,10.0,9.166666666666666,bike,0.8333333333333339,8.33333333333334,384.9
777,86744,25.0,41.35,bike,16.35,65.4,1390.9
783,86745,30.0,42.63333333333333,bike,12.633333333333333,42.11111111111111,1400.6
779,86746,50.0,41.733333333333334,bike,8.266666666666666,16.53333333333333,1277.5
352,86747,10.0,11.116666666666667,bike,1.1166666666666671,11.166666666666671,339.9
47,86748,5.0,2.65,bike,2.35,47.0,76.8
630,87052,15.0,23.066666666666666,bike,8.066666666666666,53.77777777777778,753.5
242,87053,10.0,8.433333333333334,bike,1.5666666666666664,15.666666666666664,546.9
350,87054,10.0,11.05,bike,1.0500000000000007,10.500000000000007,596.3
280,87055,10.0,9.433333333333334,bike,0.5666666666666664,5.666666666666664,584.2
629,87061,15.0,23.016666666666666,bike,8.016666666666666,53.444444444444436,753.5
416,87149,15.0,13.433333333333334,bike,1.5666666666666664,10.444444444444443,623.1
411,87150,15.0,13.3,bike,1.6999999999999993,11.333333333333329,742.8
329,87172,15.0,10.616666666666667,bike,4.383333333333333,29.22222222222222,524.8
473,87173,15.0,15.283333333333333,bike,0.2833333333333332,1.8888888888888882,799.2
361,87282,15.0,11.516666666666667,bike,3.4833333333333325,23.222222222222218,395.2
241,87283,15.0,8.4,bike,6.6,44.0,293.2
659,87334,30.0,25.066666666666666,bike,4.933333333333334,16.444444444444446,793.6
728,87335,30.0,31.35,bike,1.3500000000000014,4.500000000000004,841.3
378,87402,15.0,12.0,bike,3.0,20.0,303.5
356,87403,15.0,11.183333333333334,bike,3.8166666666666664,25.444444444444443,350.2
379,87404,15.0,12.0,bike,3.0,20.0,303.5
355,87405,15.0,11.183333333333334,bike,3.8166666666666664,25.444444444444443,350.2
150,87422,10.0,6.283333333333333,bike,3.716666666666667,37.16666666666667,187.8
666,87423,20.0,25.683333333333334,bike,5.683333333333334,28.416666666666668,847.0
579,87424,15.0,20.016666666666666,bike,5.016666666666666,33.444444444444436,770.2
188,87451,10.0,7.116666666666666,bike,2.8833333333333337,28.83333333333334,306.2
189,87452,10.0,7.116666666666666,bike,2.8833333333333337,28.83333333333334,306.2
339,88157,10.0,10.783333333333333,bike,0.7833333333333332,7.833333333333332,387.8
373,88158,10.0,11.85,bike,1.8499999999999996,18.499999999999996,449.1
170,90187,12.0,6.766666666666667,bike,5.233333333333333,43.611111111111114,407.9
65,90188,13.0,3.6333333333333333,bike,9.366666666666667,72.05128205128204,233.3
359,90255,20.0,11.475,bike,8.525,42.625,607.4
172,90256,15.0,6.808333333333334,bike,8.191666666666666,54.61111111111111,360.4
114,90287,20.0,5.083333333333333,bike,14.916666666666668,74.58333333333333,366.7
